id;consent;priority;physics_ict;russian;math;individual;total
1241;1;1;98;100;99;8;305
1242;1;1;100;100;100;10;310
1243;1;1;100;100;100;10;310
1244;1;1;100;100;100;10;310
1245;1;1;100;100;100;4;304
1246;1;1;99;99;98;8;304
1247;1;1;100;100;100;10;310
1248;1;1;100;100;100;10;310
1249;1;1;100;100;100;10;310
1250;1;1;100;100;100;10;310
1251;1;1;96;100;100;0;296
1252;1;1;100;100;100;10;310
1253;1;1;100;97;100;3;300
1254;1;1;100;100;100;10;310
1255;1;1;100;100;100;10;310
1256;1;1;100;100;100;10;310
1257;1;1;100;100;100;10;310
1258;1;1;99;100;95;0;294
1259;1;1;100;100;100;7;307
1260;1;1;100;100;100;10;310
1261;1;1;100;100;95;10;305
1262;1;1;100;100;100;10;310
1263;1;1;100;100;98;1;299
1264;1;1;99;100;100;8;307
1265;1;1;100;100;100;10;310
1266;1;1;95;100;99;0;294
1267;1;1;100;100;100;10;310
1268;1;1;97;99;100;7;303
1269;1;1;100;100;100;10;310
1270;1;1;100;97;99;6;302
1271;1;1;100;100;100;10;310
1272;1;1;100;100;99;3;302
1273;1;1;99;100;99;7;305
1274;1;1;100;100;100;10;310
1275;1;1;100;96;99;8;303
1276;1;1;100;100;100;9;309
1277;1;1;100;100;100;6;306
1278;1;1;100;100;96;8;304
1279;1;1;100;96;99;0;295
1280;1;1;98;100;99;10;307
1281;1;1;100;97;98;9;304
1282;1;1;98;100;100;5;303
1283;1;1;100;99;99;5;303
1284;1;1;98;97;98;0;293
1285;1;1;100;99;100;0;299
1286;1;1;100;98;100;0;298
1287;1;1;97;98;100;4;299
1288;1;1;97;96;100;0;293
1289;1;1;99;97;100;0;296
1290;1;1;99;95;98;0;292
1291;0;1;78;81;78;0;237
1292;0;3;77;76;86;4;243
1293;0;2;89;100;100;5;294
1294;0;3;72;89;74;0;235
1295;0;2;97;91;100;6;294
1296;1;2;100;85;100;0;285
1297;0;3;87;74;77;1;239
1298;0;4;85;100;100;9;294
1299;0;1;67;88;69;3;227
1300;1;1;89;98;89;6;282
1301;0;2;95;100;88;8;291
1302;1;1;96;89;100;1;286
1303;0;3;91;81;92;3;267
1304;0;2;80;100;89;3;272
1305;1;3;100;94;89;1;284
1306;1;4;93;89;81;1;264
1307;0;2;84;90;77;0;251
1308;0;2;77;85;98;9;269
1309;0;2;82;68;69;7;226
1310;0;3;59;77;69;9;214
1311;0;3;71;81;90;1;243
1312;0;3;77;62;81;7;227
1313;0;1;99;100;94;10;303
1314;0;1;83;83;70;0;236
1315;1;4;87;74;85;0;246
1316;0;3;73;81;71;6;231
1317;0;1;100;97;100;3;300
1318;0;2;74;60;71;5;210
1319;0;2;82;68;67;6;223
1320;0;2;78;88;77;1;244
1321;0;4;87;86;100;1;274
1322;0;3;78;65;83;5;231
1323;0;1;100;100;100;10;310
1324;1;2;81;90;96;9;276
1325;0;1;90;78;98;8;274
1326;0;2;81;81;98;3;263
1327;1;2;85;82;97;6;270
1328;1;3;71;89;83;4;247
1329;1;3;85;89;100;9;283
1330;0;2;84;85;93;10;272
1331;1;1;75;92;76;5;248
1332;0;3;92;86;74;7;259
1333;0;4;75;75;63;0;213
1334;0;2;88;80;100;6;274
1335;0;2;98;94;80;9;281
1336;1;2;78;84;85;5;252
1337;1;2;86;86;82;0;254
1338;1;4;85;90;91;9;275
1339;0;4;97;96;81;0;274
1340;0;3;96;100;100;6;302
1341;0;4;82;79;87;10;258
1342;1;1;93;85;99;0;277
1343;0;4;79;87;99;2;267
1344;0;1;89;87;91;9;276
1345;0;3;100;100;100;4;304
1346;0;1;87;76;76;7;246
1347;1;3;79;80;100;9;268
1348;0;4;67;79;69;4;219
1349;0;2;100;100;100;10;310
1350;0;1;100;100;100;1;301
1351;0;3;75;75;64;6;220
1352;0;2;62;57;75;6;200
1353;0;2;86;100;98;10;294
1354;0;2;94;100;100;2;296
1355;1;3;85;83;88;5;261
1356;0;2;81;74;95;3;253
1357;0;4;90;100;100;4;294
1358;0;3;85;73;76;7;241
1359;0;1;88;78;72;0;238
1360;0;2;80;75;75;0;230
1361;0;4;72;52;73;6;203
1362;0;1;69;68;78;1;216
1363;0;1;60;64;74;3;201
1364;0;1;100;97;100;4;301
1365;0;3;76;81;81;7;245
1366;1;3;88;84;91;1;264
1367;1;1;80;78;88;8;254
1368;0;2;92;91;72;9;264
1369;0;3;99;94;85;7;285
1370;0;3;100;100;100;3;303
1371;0;2;78;90;84;10;262
1372;0;4;94;99;95;9;297
1373;0;1;81;88;100;8;277
1374;0;3;83;78;58;8;227
1375;0;4;83;88;78;1;250
1376;0;1;82;83;66;10;241
1377;0;2;93;83;100;5;281
1378;0;4;100;100;100;0;300
1379;1;4;81;76;93;3;253
1380;0;2;96;100;86;8;290
1381;0;1;58;78;58;9;203
1382;0;3;76;71;64;1;212
1383;1;3;72;89;78;9;248
1384;1;3;99;81;100;1;281
1385;1;3;85;90;100;3;278
1386;1;4;100;86;93;7;286
1387;0;3;100;100;100;7;307
1388;1;2;84;86;78;3;251
1389;0;4;80;68;63;9;220
1390;1;1;95;80;100;9;284
1391;1;1;93;79;81;7;260
1392;0;2;100;100;82;10;292
1393;0;4;87;82;79;3;251
1394;0;1;85;98;85;6;274
1395;1;3;87;75;73;8;243
1396;0;2;86;89;71;10;256
1397;0;1;92;88;77;7;264
1398;0;2;69;76;80;1;226
1399;0;3;80;83;76;7;246
1400;0;4;77;81;84;7;249
1401;0;4;61;74;75;7;217
1402;0;1;83;96;87;0;266
1403;1;3;86;74;86;0;246
1404;0;4;85;65;77;3;230
1405;0;1;76;86;96;8;266
1406;0;1;100;100;100;2;302
1407;0;3;74;74;76;1;225
1408;0;1;69;59;69;10;207
1409;1;2;86;72;88;5;251
1410;0;2;80;80;77;2;239
1411;1;1;80;82;87;1;250
1412;0;4;83;100;92;8;283
1413;0;2;65;80;71;10;226
1414;0;1;100;99;100;6;305
1415;0;1;82;72;89;8;251
1416;0;1;100;89;100;4;293
1417;1;2;98;86;83;10;277
1418;1;4;88;69;77;10;244
1419;1;2;86;86;76;9;257
1420;0;1;92;97;100;2;291
1421;0;3;100;93;100;4;297
1422;0;1;69;64;74;1;208
1423;1;4;91;75;96;7;269
1424;0;4;76;93;88;1;258
1425;1;4;91;77;96;5;269
1426;0;2;70;71;58;3;202
1427;0;4;88;71;91;4;254
1428;0;4;76;76;90;10;252
1429;1;4;74;99;81;0;254
1430;0;4;69;80;67;6;222
1431;0;4;92;88;69;3;252
1432;0;2;90;98;90;6;284
1433;1;4;87;91;78;8;264
1434;1;2;82;94;97;8;281
1435;0;1;67;75;72;1;215
1436;0;3;93;84;79;8;264
1437;0;3;95;95;100;5;295
1438;0;3;59;68;74;10;211
1439;0;1;69;78;58;1;206
1440;0;4;95;82;82;4;263
1441;1;4;82;86;100;1;269
1442;0;2;59;69;79;3;210
1443;1;1;90;91;81;4;266
1444;0;3;85;96;77;8;266
1445;1;2;97;86;87;6;276
1446;1;4;84;93;75;8;260
1447;0;3;76;79;98;2;255
1448;0;4;85;73;79;9;246
1449;1;4;83;99;94;4;280
1450;1;3;72;89;87;3;251
1451;1;4;74;97;79;3;253
1452;1;4;78;78;92;6;254
1453;0;4;100;100;100;1;301
1454;0;3;99;100;100;7;306
1455;0;2;76;92;87;8;263
1456;1;2;87;83;96;1;267
1457;1;4;89;80;100;0;269
1458;1;2;100;91;89;7;287
1459;0;1;73;88;71;3;235
1460;1;3;79;87;78;9;253
1461;0;3;100;99;100;2;301
1462;0;1;73;69;77;4;223
1463;1;4;90;93;78;4;265
1464;0;2;69;70;85;6;230
1465;0;3;94;82;91;4;271
1466;0;3;73;54;75;8;210
1467;1;4;94;79;83;10;266
1468;1;1;74;81;98;1;254
1469;0;4;61;76;76;0;213
1470;1;4;75;86;94;5;260
1471;1;3;97;100;81;7;285
1472;0;4;79;74;60;5;218
1473;0;3;90;86;100;5;281
1474;0;2;94;88;78;0;260
1475;0;4;84;96;88;6;274
1476;0;4;90;98;100;4;292
1477;0;2;64;71;83;7;225
1478;1;2;84;93;73;5;255
1479;0;3;70;69;88;1;228
1480;0;2;76;72;92;1;241
1481;1;2;95;83;81;10;269
1482;0;4;96;98;100;9;303
1483;1;2;92;86;93;4;275
1484;0;2;82;78;99;2;261
1485;1;1;73;85;79;10;247
1486;0;2;66;77;79;7;229
1487;0;3;77;82;85;3;247
1488;0;4;70;87;84;6;247
1489;0;4;100;94;81;10;285
1490;0;3;72;86;74;4;236
1491;1;3;91;82;76;2;251
1492;0;4;100;88;100;6;294
1493;0;2;94;91;83;0;268
1494;0;4;69;72;61;4;206
1495;0;2;91;97;100;5;293
1496;1;3;82;85;94;7;268
1497;1;4;87;97;97;3;284
1498;0;4;91;100;97;1;289
1499;0;2;83;85;76;10;254
1500;0;4;86;100;100;9;295
1501;1;4;91;87;86;0;264
1502;0;2;84;63;83;3;233
1503;0;1;91;93;86;3;273
1504;0;3;85;86;87;4;262
1505;0;3;83;90;93;9;275
1506;0;4;73;67;80;3;223
1507;0;4;74;78;81;10;243
1508;0;3;73;79;61;4;217
1509;1;3;100;86;98;2;286
1510;0;2;92;95;91;4;282
1511;0;3;99;95;100;1;295
1512;0;2;70;75;61;9;215
1513;0;4;62;72;61;6;201
1514;0;2;59;80;67;5;211
1515;1;2;87;97;93;9;286
1516;0;4;85;71;81;4;241
1517;1;1;89;71;88;1;249
1518;1;4;97;87;88;6;278
1519;1;3;95;87;82;7;271
1520;0;2;84;92;74;1;251
1521;0;3;76;76;61;7;220
1522;0;4;100;100;100;4;304
1523;0;4;77;69;81;9;236
1524;0;4;97;85;90;8;280
1525;1;1;82;95;91;10;278
1526;1;2;97;99;80;3;279
1527;0;4;84;81;84;9;258
1528;1;3;96;91;84;1;272
1529;0;1;82;95;76;3;256
1530;0;3;88;92;100;3;283
1531;1;2;95;90;71;5;261
1532;0;1;71;79;67;6;223
1533;1;2;81;79;80;6;246
1534;0;2;74;83;79;5;241
1535;0;3;100;96;100;10;306
1536;0;2;98;100;100;8;306
1537;1;2;76;86;94;0;256
1538;1;4;95;91;95;6;287
1539;0;4;99;90;95;9;293
1540;0;3;100;95;96;10;301
1541;1;3;83;89;75;6;253
1542;0;3;66;70;72;3;211
1543;0;1;100;100;100;2;302
1544;1;2;78;86;92;1;257
1545;0;4;100;94;100;9;303
1546;1;1;91;71;90;0;252
