id,consent,priority,physics_ict,russian,math,individual,total
213,1,1,100,100,100,10,310
1624,1,1,100,100,100,10,310
1709,1,1,100,100,100,10,310
178,1,1,100,100,99,10,309
397,1,1,99,100,100,10,309
506,1,1,100,100,100,9,309
561,1,1,100,99,100,10,309
801,1,1,100,99,100,10,309
1773,1,1,100,99,100,10,309
1840,0,1,100,99,100,10,309
370,1,1,98,100,100,10,308
538,1,1,100,100,100,8,308
647,1,1,100,100,98,10,308
696,1,1,100,99,99,10,308
829,1,1,98,100,100,10,308
1295,1,1,98,100,100,10,308
698,1,1,99,100,100,8,307
1388,1,1,100,98,99,10,307
1463,1,1,100,100,99,8,307
1765,1,1,100,97,100,10,307
1860,0,1,100,100,100,7,307
422,1,1,99,100,100,7,306
1683,1,1,100,96,100,10,306
98,1,1,100,100,97,8,305
578,1,1,96,100,99,10,305
910,1,1,100,95,100,10,305
1363,1,1,95,100,100,10,305
1816,1,1,95,100,100,10,305
1823,1,1,99,99,100,7,305
1839,1,1,100,100,96,9,305
85,1,1,94,100,100,10,304
200,0,1,96,100,99,9,304
218,1,1,100,100,94,10,304
739,1,1,100,100,94,10,304
1067,1,1,99,98,97,10,304
1205,1,1,97,99,100,8,304
1229,1,1,100,95,100,9,304
1334,1,1,100,100,94,10,304
1346,1,1,96,100,98,10,304
1455,1,1,95,100,100,9,304
1706,1,1,97,97,100,10,304
124,1,1,100,93,100,10,303
179,1,1,100,100,98,5,303
293,1,1,100,96,97,10,303
360,1,1,96,100,100,7,303
886,1,1,97,97,99,10,303
1453,1,1,100,95,100,8,303
1745,1,1,100,93,100,10,303
1747,1,1,95,99,100,9,303
1781,1,1,93,100,100,10,303
46,1,1,100,98,97,7,302
351,1,1,98,100,94,10,302
459,1,1,95,100,97,10,302
868,0,1,100,93,100,9,302
870,1,1,100,100,94,8,302
1078,1,1,94,100,98,10,302
1879,1,1,100,93,100,9,302
78,1,1,93,100,100,8,301
279,1,1,100,91,100,10,301
508,1,1,93,99,100,9,301
1083,1,1,100,100,93,8,301
1193,1,1,98,93,100,10,301
1892,1,1,100,97,96,8,301
157,1,1,100,91,100,9,300
440,1,1,91,100,100,9,300
443,0,1,93,100,100,7,300
479,1,1,100,95,98,7,300
713,1,1,100,97,97,6,300
1400,1,1,90,100,100,10,300
141,1,1,100,100,91,8,299
740,1,1,96,98,97,8,299
943,1,1,97,96,100,6,299
1046,1,1,100,96,95,8,299
1357,1,1,97,92,100,10,299
1836,1,1,100,90,99,10,299
1876,1,1,98,100,94,7,299
250,0,1,92,100,100,6,298
331,1,1,100,95,95,8,298
1499,1,1,100,100,90,8,298
376,1,1,100,95,92,10,297
451,1,1,97,92,100,8,297
636,0,1,100,90,100,7,297
1112,1,1,97,94,97,9,297
1280,1,1,97,97,93,10,297
1398,1,1,93,97,100,7,297
1694,1,1,90,100,98,9,297
1722,1,1,98,95,95,9,297
73,1,1,99,100,91,6,296
618,1,1,93,93,100,10,296
963,1,1,100,92,99,5,296
964,1,1,89,99,100,8,296
1022,1,1,100,99,87,10,296
1047,1,1,100,92,100,4,296
1281,1,1,92,94,100,10,296
1519,1,1,93,98,97,8,296
1618,0,1,100,89,100,7,296
620,0,1,100,100,87,8,295
848,1,1,97,88,100,10,295
1779,1,1,100,86,100,9,295
89,0,1,100,93,94,7,294
160,1,1,85,100,100,9,294
371,1,1,98,97,91,8,294
536,1,1,98,99,88,9,294
559,1,1,95,92,97,10,294
579,1,1,100,92,95,7,294
880,1,1,100,97,88,9,294
894,1,1,100,97,89,8,294
1153,1,1,95,92,100,7,294
1328,1,1,98,95,94,7,294
1392,1,1,95,97,95,7,294
347,1,1,88,100,95,10,293
350,1,1,91,95,99,8,293
387,1,1,90,100,95,8,293
419,1,1,99,89,95,10,293
1031,0,1,100,96,90,7,293
1091,0,1,88,100,100,5,293
1260,0,1,92,100,94,7,293
1345,1,1,90,95,98,10,293
1594,1,1,91,95,98,9,293
1607,1,1,100,96,92,5,293
1711,1,1,91,96,100,6,293
266,1,1,92,96,95,9,292
641,1,1,99,88,95,10,292
766,1,1,89,100,95,8,292
867,1,1,100,95,89,8,292
971,1,1,85,100,97,10,292
1106,1,1,100,94,88,10,292
1266,1,1,89,97,99,7,292
1283,1,1,94,95,94,9,292
1497,1,1,100,85,100,7,292
1604,0,1,94,96,92,10,292
1724,1,1,83,100,100,9,292
1728,1,1,92,95,96,9,292
495,1,1,91,91,100,9,291
525,1,1,96,88,100,7,291
1098,1,1,89,100,96,6,291
1223,1,1,91,100,91,9,291
1450,1,1,97,91,97,6,291
1464,1,1,90,93,100,8,291
1713,0,1,95,100,90,6,291
1775,1,1,95,95,91,10,291
1835,1,1,94,87,100,10,291
1842,0,1,84,100,99,8,291
1862,1,1,98,87,96,10,291
148,1,1,91,90,100,9,290
220,1,1,91,100,89,10,290
601,1,1,100,90,94,6,290
702,1,1,100,94,89,7,290
741,1,1,88,100,95,7,290
775,1,1,92,92,96,10,290
803,1,1,92,90,98,10,290
1082,1,1,93,95,95,7,290
1214,1,1,91,90,99,10,290
1255,1,1,90,96,100,4,290
1680,1,1,91,91,100,8,290
1689,1,1,90,93,100,7,290
1837,1,1,93,94,94,9,290
334,1,1,94,99,86,10,289
856,0,1,95,89,100,5,289
952,1,1,84,98,97,10,289
1017,1,1,97,91,92,9,289
1289,1,1,91,96,93,9,289
1314,1,1,90,100,95,4,289
1794,1,1,88,92,100,9,289
1824,1,1,100,88,92,9,289
1831,1,1,99,86,100,4,289
512,1,1,97,82,99,10,288
616,1,1,89,90,100,9,288
637,1,1,89,97,92,10,288
748,1,1,97,92,95,4,288
758,1,1,94,93,93,8,288
861,1,1,93,100,87,8,288
1377,1,1,91,100,89,8,288
1487,1,1,94,90,95,9,288
1664,0,1,93,100,91,4,288
1790,1,1,90,100,89,9,288
1856,1,1,100,86,95,7,288
102,0,1,93,89,97,8,287
167,1,1,94,97,86,10,287
210,1,1,92,88,99,8,287
518,0,1,94,93,92,8,287
600,0,1,92,97,91,7,287
763,1,1,100,85,92,10,287
929,1,1,99,91,87,10,287
1051,1,1,92,95,91,9,287
1179,1,1,92,90,97,8,287
1183,1,1,89,98,90,10,287
1215,1,1,94,84,100,9,287
1454,1,1,89,93,100,5,287
1568,1,1,98,84,95,10,287
1744,1,1,100,91,92,4,287
1806,1,1,88,96,99,4,287
1838,0,1,98,91,91,7,287
53,1,1,90,97,92,7,286
496,1,1,90,89,100,7,286
869,1,1,86,94,96,10,286
956,1,1,93,97,91,5,286
1191,1,1,90,96,90,10,286
1325,1,1,100,82,94,10,286
1335,1,1,100,88,88,10,286
1734,1,1,93,90,96,7,286
328,1,1,92,87,97,9,285
402,1,1,100,83,95,7,285
1234,1,1,93,93,89,10,285
1343,1,1,100,94,86,5,285
1630,1,1,100,89,86,10,285
1804,1,1,87,95,97,6,285
71,1,1,89,87,100,8,284
87,1,1,93,89,95,7,284
219,1,1,97,89,90,8,284
314,1,1,92,97,86,9,284
655,1,1,91,94,94,5,284
844,1,1,85,89,100,10,284
866,1,1,95,93,90,6,284
969,1,1,97,90,88,9,284
1093,0,1,89,92,93,10,284
1302,1,1,93,82,100,9,284
365,1,1,85,98,90,10,283
551,0,1,90,94,93,6,283
714,1,1,93,87,97,6,283
980,1,1,92,97,90,4,283
1702,1,1,90,100,91,2,283
49,1,1,91,92,90,9,282
294,1,1,96,79,98,9,282
575,1,1,93,90,93,6,282
584,1,1,87,98,87,10,282
602,1,1,89,92,93,8,282
764,0,1,84,92,99,7,282
1076,1,1,96,96,82,8,282
1133,1,1,95,88,89,10,282
1249,1,1,100,92,81,9,282
1508,1,1,85,100,90,7,282
1848,1,1,87,85,100,10,282
60,1,1,92,94,88,7,281
90,1,1,100,90,86,5,281
364,1,1,96,79,99,7,281
407,1,1,97,93,84,7,281
1054,1,1,92,86,93,10,281
1459,1,1,95,95,81,10,281
91,1,1,95,84,96,5,280
389,1,1,91,86,97,6,280
904,1,1,94,93,87,6,280
905,1,1,91,88,91,10,280
1001,1,1,94,93,83,10,280
1086,1,1,86,91,93,10,280
1439,1,1,86,100,84,10,280
1693,1,1,94,85,94,7,280
1784,1,1,92,87,94,7,280
172,1,1,91,95,88,5,279
237,1,1,100,88,83,8,279
342,1,1,87,92,93,7,279
729,1,1,100,88,84,7,279
734,1,1,96,83,93,7,279
901,1,1,84,91,95,9,279
981,1,1,92,84,93,10,279
1140,1,1,91,86,95,7,279
1265,1,1,81,98,97,3,279
1376,1,1,88,95,88,8,279
1460,1,1,97,86,88,8,279
1512,0,1,93,87,92,7,279
1553,1,1,87,90,92,10,279
1786,1,1,89,84,97,9,279
1805,1,1,87,93,89,10,279
427,1,1,87,93,89,9,278
489,1,1,87,94,89,8,278
633,1,1,90,85,95,8,278
976,0,1,98,83,92,5,278
1013,1,1,91,87,93,7,278
1137,1,1,91,89,93,5,278
1224,0,1,91,90,91,6,278
1310,1,1,92,98,79,9,278
1444,1,1,91,97,82,8,278
1518,1,1,82,97,94,5,278
1527,1,1,84,95,90,9,278
261,1,1,91,92,85,9,277
285,1,1,87,93,91,6,277
313,1,1,86,92,89,10,277
430,1,1,85,92,90,10,277
523,1,1,84,92,94,7,277
645,1,1,94,91,86,6,277
709,1,1,91,95,83,8,277
768,1,1,86,91,90,10,277
795,0,1,93,84,93,7,277
1197,0,1,95,86,89,7,277
1307,1,1,90,92,91,4,277
1562,1,1,89,91,89,8,277
1640,1,1,91,92,87,7,277
1756,0,1,100,86,84,7,277
1874,1,1,93,90,88,6,277
583,1,1,94,89,85,8,276
610,1,1,92,92,86,6,276
875,1,1,95,86,88,7,276
926,1,1,87,92,91,6,276
1109,1,1,94,95,81,6,276
1362,1,1,92,86,88,10,276
1748,1,1,92,86,89,9,276
189,1,1,86,87,95,7,275
326,1,1,88,92,85,10,275
341,1,1,82,94,89,10,275
403,1,1,90,90,88,7,275
454,1,1,92,86,87,10,275
783,1,1,90,82,94,9,275
924,1,1,91,93,85,6,275
1387,1,1,85,92,91,7,275
1774,1,1,94,92,83,6,275
1901,1,1,92,81,92,10,275
152,1,1,84,92,89,9,274
545,1,1,87,93,87,7,274
724,1,1,80,87,100,7,274
809,0,1,91,83,92,8,274
1344,1,1,79,91,100,4,274
1390,1,1,94,83,87,10,274
269,1,1,83,92,89,9,273
286,1,1,87,88,91,7,273
833,1,1,96,93,80,4,273
942,1,1,91,83,91,8,273
974,1,1,100,84,80,9,273
984,1,1,93,86,86,8,273
995,1,1,96,82,87,8,273
1027,1,1,94,90,80,9,273
1462,1,1,82,99,86,6,273
1564,1,1,92,91,82,8,273
1590,1,1,86,88,92,7,273
1710,1,1,89,90,89,5,273
1783,1,1,80,100,84,9,273
1896,1,1,97,94,76,6,273
217,1,1,93,93,83,3,272
335,1,1,89,89,89,5,272
381,1,1,87,90,88,7,272
542,1,1,91,87,89,5,272
630,1,1,83,89,92,8,272
688,1,1,100,81,86,5,272
705,1,1,89,82,95,6,272
737,1,1,87,90,87,8,272
822,1,1,93,85,87,7,272
1246,0,1,82,86,98,6,272
1270,1,1,95,87,83,7,272
491,1,1,85,85,91,10,271
1244,1,1,95,83,84,9,271
1402,1,1,86,88,90,7,271
1654,1,1,84,84,96,7,271
1695,1,1,87,88,91,5,271
1715,1,1,90,85,90,6,271
1793,1,1,85,100,81,5,271
31,1,1,85,90,92,3,270
337,1,1,81,90,92,7,270
677,0,1,86,85,92,7,270
944,1,1,88,93,82,7,270
1256,1,1,85,84,92,9,270
1333,1,1,89,89,84,8,270
1776,1,1,86,84,90,10,270
701,1,1,78,89,92,10,269
787,1,1,92,87,84,6,269
1155,1,1,95,84,85,5,269
1473,1,1,90,87,87,5,269
1631,1,1,79,87,94,9,269
1736,1,1,91,92,81,5,269
554,1,1,85,91,85,7,268
1107,1,1,87,84,92,5,268
1175,1,1,95,81,87,5,268
1285,0,1,83,91,84,10,268
1374,1,1,89,82,91,6,268
1754,1,1,76,88,97,7,268
1908,1,1,82,87,92,7,268
80,1,1,84,87,92,4,267
224,1,1,85,88,87,7,267
445,1,1,86,85,91,5,267
686,0,1,84,90,87,6,267
807,1,1,83,86,94,4,267
1012,1,1,88,89,84,6,267
1119,1,1,94,86,81,6,267
1505,1,1,84,96,83,4,267
1559,1,1,89,80,92,6,267
136,1,1,89,86,85,6,266
311,1,1,85,82,93,6,266
315,1,1,84,89,83,10,266
957,0,1,86,92,83,5,266
1002,1,1,86,89,84,7,266
1087,0,1,90,83,86,7,266
1228,1,1,89,86,83,8,266
1514,1,1,75,94,87,10,266
1529,1,1,90,81,89,6,266
1888,1,1,85,81,95,5,266
245,1,1,84,84,89,8,265
797,1,1,88,87,85,5,265
874,1,1,88,86,87,4,265
998,1,1,95,88,75,7,265
1169,1,1,90,85,83,7,265
1279,1,1,79,98,80,8,265
1393,0,1,85,82,89,9,265
1567,1,1,79,91,87,8,265
1581,1,1,92,77,88,8,265
72,1,1,91,90,76,7,264
169,1,1,75,80,99,10,264
667,1,1,88,88,82,6,264
791,1,1,82,82,95,5,264
1436,0,1,91,88,80,5,264
185,0,1,84,83,89,7,263
196,1,1,84,86,83,10,263
299,1,1,84,85,87,7,263
322,0,1,83,90,83,7,263
378,1,1,91,84,86,2,263
465,1,1,94,80,85,4,263
629,0,1,83,89,83,8,263
912,1,1,94,85,79,5,263
1092,1,1,87,87,83,6,263
1123,1,1,91,81,83,8,263
1203,1,1,87,93,75,8,263
1311,1,1,80,84,92,7,263
1407,1,1,92,75,86,10,263
1489,1,1,89,89,78,7,263
1650,1,1,82,80,91,10,263
1761,1,1,86,89,80,8,263
1847,1,1,82,96,79,6,263
21,1,1,90,80,84,8,262
25,1,1,89,79,87,7,262
301,1,1,92,79,84,7,262
469,1,1,81,86,89,6,262
663,0,1,81,91,87,3,262
913,1,1,79,89,88,6,262
1057,1,1,87,75,93,7,262
1216,1,1,85,84,85,8,262
1298,1,1,77,90,85,10,262
1457,1,1,85,80,92,5,262
1557,1,1,91,83,82,6,262
1605,1,1,83,88,83,8,262
1904,1,1,84,86,88,4,262
20,1,1,78,88,90,5,261
452,1,1,83,84,88,6,261
840,1,1,80,93,79,9,261
1011,1,1,80,86,89,6,261
1033,0,1,81,94,81,5,261
1188,1,1,86,84,87,4,261
1411,1,1,80,80,96,5,261
1660,1,1,87,77,88,9,261
1814,1,1,79,91,85,6,261
170,1,1,88,86,77,9,260
558,1,1,88,85,80,7,260
881,0,1,81,81,90,8,260
911,1,1,93,72,87,8,260
1073,0,1,86,87,81,6,260
1380,1,1,86,84,84,6,260
1763,1,1,84,89,80,7,260
1787,1,1,82,84,88,6,260
268,1,1,87,88,76,8,259
471,1,1,80,85,89,5,259
592,1,1,81,81,89,8,259
717,1,1,75,87,87,10,259
906,1,1,89,82,83,5,259
994,1,1,83,81,90,5,259
1194,1,1,86,83,80,10,259
1269,1,1,82,78,90,9,259
1401,1,1,89,82,86,2,259
1501,1,1,86,88,79,6,259
1541,1,1,87,77,92,3,259
260,1,1,83,80,87,8,258
662,0,1,72,87,91,8,258
726,0,1,85,77,87,9,258
837,1,1,93,79,80,6,258
1108,1,1,85,80,89,4,258
1202,0,1,88,77,89,4,258
1394,1,1,86,88,77,7,258
1431,1,1,84,78,88,8,258
201,1,1,83,85,83,6,257
405,1,1,80,87,82,8,257
1196,0,1,83,85,82,7,257
1810,1,1,86,89,79,3,257
34,1,1,78,85,88,5,256
349,1,1,85,83,79,9,256
582,1,1,73,94,83,6,256
931,1,1,86,84,79,7,256
1220,0,1,80,87,83,6,256
1250,1,1,87,79,84,6,256
1259,1,1,70,90,87,9,256
1416,1,1,90,87,77,2,256
1530,1,1,84,90,77,5,256
1718,0,1,81,92,78,5,256
1808,1,1,80,88,81,7,256
1819,1,1,86,83,77,10,256
1905,1,1,80,80,93,3,256
51,0,1,83,81,85,6,255
439,1,1,84,87,78,6,255
553,1,1,79,81,88,7,255
700,1,1,83,81,83,8,255
832,1,1,79,88,79,9,255
1356,1,1,88,79,79,9,255
1375,1,1,84,84,80,7,255
283,1,1,88,75,86,5,254
526,1,1,92,81,74,7,254
704,1,1,82,86,81,5,254
1321,0,1,76,86,85,7,254
1433,1,1,74,90,83,7,254
1662,1,1,88,78,83,5,254
1681,1,1,83,92,76,3,254
1849,1,1,80,84,86,4,254
1887,1,1,75,84,87,8,254
112,1,1,84,86,77,6,253
295,1,1,80,79,90,4,253
725,0,1,89,80,78,6,253
1065,0,1,92,70,84,7,253
1152,1,1,82,88,80,3,253
1172,1,1,82,78,85,8,253
1426,1,1,82,86,80,5,253
1534,1,1,86,77,82,8,253
1579,1,1,85,98,65,5,253
1674,1,1,80,83,81,9,253
1869,1,1,83,88,77,5,253
190,1,1,85,82,78,7,252
239,1,1,87,75,88,2,252
605,0,1,75,90,79,8,252
612,1,1,78,86,84,4,252
767,1,1,74,82,86,10,252
819,1,1,90,75,80,7,252
940,1,1,72,94,79,7,252
1003,1,1,80,74,92,6,252
1274,1,1,90,84,76,2,252
1381,1,1,81,79,82,10,252
1649,1,1,84,80,83,5,252
1703,1,1,90,77,81,4,252
192,1,1,94,82,70,5,251
307,1,1,79,82,86,4,251
685,1,1,81,86,80,4,251
747,1,1,73,87,86,5,251
1010,1,1,83,76,82,10,251
1287,1,1,79,85,83,4,251
1396,1,1,76,83,86,6,251
1645,1,1,71,88,85,7,251
1807,1,1,73,87,83,8,251
147,1,1,89,74,82,5,250
206,1,1,76,80,91,3,250
221,1,1,82,86,79,3,250
242,1,1,86,78,82,4,250
274,0,1,78,84,85,3,250
306,1,1,79,86,80,5,250
411,1,1,80,81,84,5,250
433,1,1,77,83,84,6,250
549,1,1,85,78,78,9,250
743,1,1,78,85,77,10,250
1066,1,1,77,76,91,6,250
1148,1,1,86,73,86,5,250
1669,1,1,82,87,77,4,250
1772,1,1,84,84,80,2,250
41,1,1,83,70,91,5,249
436,1,1,90,72,84,3,249
501,1,1,84,75,83,7,249
624,1,1,83,72,84,10,249
1035,1,1,79,81,81,8,249
1201,1,1,81,82,80,6,249
1445,1,1,89,73,81,6,249
26,1,1,84,81,76,7,248
76,1,1,86,83,72,7,248
151,1,1,86,75,80,7,248
327,1,1,79,83,81,5,248
456,1,1,90,77,75,6,248
498,1,1,85,74,85,4,248
625,1,1,75,85,85,3,248
716,1,1,83,84,76,5,248
895,1,1,84,75,82,7,248
909,1,1,74,83,83,8,248
1608,0,1,76,85,82,5,248
255,1,1,79,77,88,3,247
475,1,1,74,84,85,4,247
487,1,1,80,79,81,7,247
672,0,1,85,77,80,5,247
1164,1,1,91,75,75,6,247
1315,0,1,86,79,77,5,247
1339,0,1,78,82,84,3,247
1461,1,1,81,79,81,6,247
1470,1,1,84,77,79,7,247
1670,1,1,88,74,80,5,247
1729,1,1,86,74,84,3,247
1866,1,1,78,87,75,7,247
33,1,1,78,82,80,6,246
530,1,1,84,76,79,7,246
735,1,1,70,82,86,8,246
1023,1,1,84,77,80,5,246
1056,1,1,84,74,81,7,246
1635,1,1,75,75,91,5,246
1799,1,1,76,80,85,5,246
1852,1,1,81,85,75,5,246
63,1,1,77,73,89,6,245
414,1,1,79,77,82,7,245
927,1,1,77,79,83,6,245
945,1,1,84,74,78,9,245
1058,1,1,84,85,72,4,245
1147,1,1,77,82,81,5,245
1240,0,1,77,79,83,6,245
1257,0,1,83,78,79,5,245
