id,consent,priority,physics_ict,russian,math,individual,total
9,0,1,92,98,100,7,297
128,0,1,91,100,90,10,291
69,0,1,95,93,93,9,290
77,0,1,93,92,95,8,288
29,0,1,90,92,94,8,284
144,0,1,85,93,97,9,284
170,0,1,90,94,88,10,282
80,0,1,81,93,96,10,280
126,0,1,91,81,99,7,278
145,0,2,86,91,93,7,277
20,0,1,91,96,83,6,276
50,0,1,91,84,94,7,276
137,0,1,90,96,81,9,276
1,0,1,83,89,96,4,272
171,0,1,86,83,92,10,271
13,0,1,81,91,88,10,270
22,0,1,83,95,82,10,270
84,0,1,91,77,93,8,269
158,0,2,94,85,81,9,269
35,0,1,97,77,84,10,268
160,0,1,88,85,87,7,267
88,0,1,84,86,89,7,266
67,0,1,85,82,89,9,265
95,0,1,87,83,86,7,263
120,0,1,85,87,81,10,263
39,0,1,87,84,83,7,261
124,0,1,90,84,80,6,260
156,0,2,92,82,80,5,259
114,0,1,88,77,86,7,258
19,0,1,90,79,81,5,255
74,0,2,67,85,97,5,254
136,0,2,83,91,78,2,254
42,0,1,80,83,80,10,253
18,0,1,71,76,95,6,248
76,0,1,84,78,80,6,248
70,0,1,86,82,72,7,247
62,0,1,83,68,87,8,246
107,0,2,70,80,86,9,245
142,0,1,79,79,79,6,243
112,0,1,76,80,76,8,240
64,0,1,86,73,71,8,238
98,0,1,73,78,81,6,238
159,0,2,75,91,67,5,238
3,0,1,73,83,77,3,236
27,0,1,78,80,73,5,236
90,0,2,78,82,71,3,234
40,0,1,72,80,73,8,233
96,0,1,67,80,82,4,233
133,0,1,79,64,82,8,233
21,0,2,77,75,74,6,232
57,0,1,71,73,83,4,231
85,0,1,81,74,68,8,231
105,0,1,79,71,74,7,231
150,0,1,77,74,73,6,230
86,0,1,80,74,71,4,229
167,0,1,78,67,76,7,228
51,0,2,76,69,78,5,228
104,0,2,82,70,71,5,228
54,0,1,74,78,69,6,227
87,0,2,75,73,70,7,225
91,0,2,65,79,77,4,225
102,0,1,73,74,72,4,223
106,0,1,77,61,75,9,222
2,0,1,68,66,81,6,221
71,0,1,74,74,68,5,221
177,0,1,66,74,76,5,221
32,0,1,76,73,66,4,219
83,0,2,64,75,72,7,218
34,0,2,59,77,78,3,217
37,0,1,72,76,63,5,216
116,0,1,69,72,70,4,215
131,0,1,62,75,74,4,215
162,0,1,73,68,72,2,215
121,0,1,69,68,72,4,213
49,0,1,67,64,75,6,212
6,0,1,81,57,70,3,211
130,0,1,66,71,68,6,211
161,0,1,72,58,75,5,210
30,0,2,79,60,67,4,210
101,0,1,70,70,66,3,209
164,0,1,65,70,70,3,208
122,0,1,64,71,66,5,206
48,0,2,61,67,74,3,205
139,0,2,67,60,70,4,201
44,0,2,71,58,66,4,199
36,0,1,60,60,74,2,196
60,0,1,62,65,60,6,193
109,0,1,62,63,63,5,193
176,0,1,63,62,59,5,189
58,0,1,65,67,56,0,188
141,1,2,54,62,66,4,186
89,1,1,64,65,50,6,185
65,1,1,50,68,52,5,175
75,1,1,54,60,55,5,174
127,1,1,54,54,61,1,170
5,1,1,54,63,50,2,169
148,1,2,55,53,56,3,167
82,1,2,62,50,52,0,164
79,1,1,59,61,43,0,163
93,1,1,49,51,50,8,158
