id,consent,priority,physics_ict,russian,math,individual,total
444,1,1,100,100,100,10,310
211,1,1,100,100,99,10,309
230,1,1,100,100,98,9,307
495,1,1,96,100,100,8,304
459,1,1,98,94,100,10,302
237,1,1,92,100,100,6,298
263,1,1,100,100,90,8,298
340,1,1,92,95,98,10,295
473,1,1,100,95,90,10,295
20,1,1,94,100,92,8,294
224,1,1,90,98,96,10,294
455,1,1,95,99,92,7,293
584,1,1,90,100,97,6,293
128,1,1,95,86,100,10,291
29,1,1,92,91,97,10,290
110,1,1,96,85,100,8,289
457,1,1,95,86,100,8,289
180,1,1,92,92,96,8,288
300,1,1,100,93,88,6,287
160,1,1,100,89,86,9,284
286,1,1,91,89,98,6,284
464,1,1,94,88,95,7,284
526,1,1,97,93,86,8,284
229,1,1,90,96,90,7,283
22,1,1,91,100,81,10,282
355,1,1,90,95,88,9,282
619,1,1,91,96,88,7,282
201,1,1,93,88,91,9,281
258,1,1,91,92,88,10,281
517,1,1,92,95,87,7,281
520,1,2,88,83,100,10,281
528,1,2,97,89,90,5,281
246,1,2,83,87,100,10,280
395,1,1,86,93,89,10,278
593,1,1,86,83,100,9,278
69,1,1,92,82,94,9,277
111,1,1,96,85,90,6,277
350,1,2,87,93,89,8,277
472,1,2,83,100,86,7,276
194,1,1,93,90,83,9,275
138,1,2,89,87,88,10,274
269,1,2,88,87,89,10,274
583,1,2,93,90,82,8,273
553,1,1,88,88,85,10,271
13,1,2,86,88,90,7,271
126,1,2,80,87,97,7,271
421,1,2,87,86,89,9,271
440,1,2,86,87,92,6,271
448,1,2,87,83,92,9,271
568,1,2,85,88,90,8,271
1,1,1,82,95,82,10,269
267,1,2,83,89,87,10,269
371,1,2,99,85,79,6,269
571,1,1,85,86,89,7,267
16,1,2,86,86,89,6,267
285,1,2,85,87,90,5,267
363,1,2,93,83,84,7,267
614,1,2,89,89,82,7,267
67,1,2,85,75,97,9,266
208,1,2,87,86,85,8,266
580,1,1,82,90,89,4,265
42,1,2,91,87,78,9,265
272,1,2,81,81,93,10,265
287,1,2,90,82,87,6,265
399,1,2,87,81,93,4,265
450,1,2,85,79,94,7,265
541,1,2,89,83,87,6,265
551,1,2,83,91,86,5,265
35,1,2,81,90,83,9,263
368,1,2,81,83,90,9,263
587,1,1,82,83,90,7,262
210,1,2,90,97,68,7,262
243,1,2,87,86,82,7,262
312,1,2,85,87,85,5,262
341,1,2,78,94,81,9,262
400,1,2,88,81,86,7,262
429,0,1,76,90,85,10,261
432,0,1,88,87,79,7,261
41,1,2,83,79,92,7,261
274,1,2,87,89,81,4,261
277,0,2,83,97,71,10,261
196,0,1,85,78,87,10,260
240,0,1,84,84,86,6,260
354,0,1,75,93,82,10,260
70,0,2,89,85,79,7,260
317,0,2,91,84,77,8,260
342,0,1,97,78,75,9,259
557,0,1,89,85,78,7,259
563,0,1,98,78,77,6,259
484,0,2,75,83,94,7,259
602,0,2,76,88,87,8,259
159,0,1,82,88,78,8,256
394,0,1,85,81,84,6,256
218,0,1,85,86,78,6,255
167,0,2,82,85,84,4,255
74,0,1,81,80,84,9,254
456,0,1,85,85,77,7,254
562,0,1,97,65,84,8,254
291,0,1,83,91,70,9,253
519,0,1,87,82,75,9,253
518,0,1,74,86,82,10,252
313,0,1,75,86,82,8,251
104,0,2,79,83,81,8,251
92,0,1,87,80,74,9,250
259,0,1,82,81,79,8,250
330,0,1,75,82,86,7,250
59,0,1,79,80,83,7,249
221,0,1,79,81,80,9,249
389,0,1,80,85,77,7,249
129,0,1,80,73,88,7,248
156,0,1,87,85,72,4,248
374,0,1,75,80,87,6,248
379,0,1,80,83,82,3,248
500,0,1,83,78,81,5,247
532,0,1,68,92,82,5,247
572,0,1,78,84,81,4,247
381,0,1,79,81,81,5,246
497,0,1,80,75,82,9,246
499,0,1,79,79,78,10,246
574,0,1,86,78,77,5,246
177,0,1,77,81,81,6,245
523,0,1,79,85,77,4,245
359,0,1,80,81,79,4,244
417,0,1,83,73,82,6,244
187,0,1,81,81,77,4,243
234,0,1,72,87,79,5,243
303,0,1,79,84,74,6,243
308,0,1,79,74,82,8,243
339,0,1,79,82,76,6,243
403,0,1,71,83,82,7,243
95,0,1,84,76,77,5,242
309,0,1,76,86,76,4,242
73,0,1,80,74,84,3,241
173,0,1,82,82,72,5,241
462,0,1,81,76,78,6,241
559,0,1,82,72,79,7,240
78,0,1,79,79,75,6,239
253,0,1,78,74,82,5,239
607,0,1,78,70,82,9,239
76,0,1,84,81,66,7,238
306,0,1,77,73,85,3,238
321,0,1,75,72,82,9,238
480,0,1,81,74,78,5,238
276,0,1,72,78,80,7,237
391,0,1,73,76,83,5,237
566,0,1,88,67,75,7,237
32,0,1,80,77,75,4,236
98,0,1,74,71,84,7,236
186,0,1,75,68,84,9,236
307,0,1,72,84,75,5,236
428,0,1,77,79,72,8,236
38,0,1,74,78,77,6,235
388,0,1,71,76,81,7,235
87,0,1,76,63,90,5,234
115,0,1,80,75,74,5,234
233,0,1,80,83,67,4,234
483,0,1,68,78,82,6,234
524,0,1,82,67,78,7,234
271,0,1,73,79,72,9,233
71,0,1,69,80,80,3,232
468,0,1,73,71,83,5,232
153,0,1,71,71,84,5,231
364,0,1,77,68,81,5,231
11,0,1,70,78,78,4,230
228,0,1,79,68,77,6,230
449,0,1,75,70,82,3,230
546,0,1,73,84,72,1,230
133,0,1,72,72,79,6,229
536,0,1,70,77,77,5,229
586,0,1,82,67,75,5,229
136,0,1,71,71,82,4,228
279,0,1,72,76,73,7,228
378,0,1,78,72,74,4,228
102,0,1,66,73,80,7,226
200,0,1,72,69,81,4,226
556,0,1,75,78,71,1,225
60,0,1,72,76,74,2,224
18,0,1,72,81,61,9,223
28,0,1,72,69,77,5,223
112,0,1,67,75,76,5,223
318,0,1,67,75,73,8,223
24,0,1,82,68,69,3,222
122,0,1,73,69,73,7,222
347,0,1,72,64,80,6,222
189,0,1,76,76,62,7,221
295,0,1,76,67,73,5,221
334,0,1,68,76,74,3,221
514,0,1,71,70,74,6,221
573,0,1,67,75,71,7,220
116,0,1,70,75,70,4,219
612,0,1,63,76,74,6,219
52,0,1,73,67,73,5,218
384,0,1,67,74,73,4,218
6,0,1,75,63,69,10,217
85,0,1,69,77,68,3,217
270,0,1,68,69,72,8,217
280,0,1,62,78,70,7,217
369,0,1,68,74,72,3,217
325,0,1,66,68,73,9,216
453,0,1,79,68,65,4,216
482,0,1,69,72,72,3,216
193,0,1,70,69,70,5,214
265,0,1,73,61,74,6,214
431,0,1,60,76,71,7,214
515,0,1,68,70,71,5,214
323,0,1,66,74,68,5,213
386,0,1,76,68,66,3,213
396,0,1,67,73,70,3,213
442,0,1,59,75,73,6,213
522,0,1,74,62,73,4,213
23,0,1,70,73,63,6,212
