id,consent,priority,physics_ict,russian,math,individual,total
444,1,2,100,100,100,10,310
211,1,2,100,100,99,10,309
230,1,2,100,100,98,9,307
459,1,2,98,94,100,10,302
249,1,1,100,96,96,9,301
241,1,1,97,95,98,7,297
535,1,1,98,91,100,8,297
144,1,1,100,95,91,10,296
473,1,2,100,95,90,10,295
222,1,1,100,99,85,9,293
509,1,1,93,93,100,7,293
584,1,2,90,100,97,6,293
427,1,1,100,90,93,9,292
477,1,1,98,89,97,8,292
336,1,1,95,93,94,8,290
531,1,1,90,89,100,9,288
180,1,2,92,92,96,8,288
168,1,1,98,89,93,6,286
185,1,1,100,88,90,8,286
333,1,1,100,92,87,6,285
286,1,2,91,89,98,6,284
611,1,1,90,94,91,8,283
22,1,2,91,100,81,10,282
619,1,2,91,96,88,7,282
547,1,1,94,99,79,9,281
624,1,1,97,96,82,5,280
152,1,1,95,91,87,5,278
19,1,1,85,89,92,10,276
472,1,1,83,100,86,7,276
99,1,1,89,96,85,5,275
145,1,2,95,80,93,7,275
194,1,2,93,90,83,9,275
124,1,1,85,93,87,9,274
344,1,1,100,89,83,2,274
367,1,2,93,82,92,7,274
269,1,3,88,87,89,10,274
170,1,2,90,86,88,9,273
577,1,1,89,94,84,4,271
553,1,2,88,88,85,10,271
13,1,3,86,88,90,7,271
421,1,3,87,86,89,9,271
1,1,2,82,95,82,10,269
77,1,2,74,93,93,9,269
617,1,2,89,88,84,7,268
416,1,2,90,84,85,8,267
571,1,2,85,86,89,7,267
363,1,3,93,83,84,7,267
351,1,2,87,94,80,5,266
580,1,2,82,90,89,4,265
42,1,3,91,87,78,9,265
10,1,2,87,89,78,9,263
357,1,2,74,91,91,6,262
587,1,2,82,83,90,7,262
210,1,3,90,97,68,7,262
341,1,3,78,94,81,9,262
277,1,3,83,97,71,10,261
40,1,2,92,71,90,7,260
354,1,2,75,93,82,10,260
70,1,3,89,85,79,7,260
317,1,3,91,84,77,8,260
484,1,3,75,83,94,7,259
602,1,3,76,88,87,8,259
205,1,2,81,82,83,10,256
167,1,3,82,85,84,4,255
158,1,1,79,88,79,7,253
291,1,2,83,91,70,9,253
281,1,2,84,82,79,7,252
313,1,2,75,86,82,8,251
425,1,2,86,83,77,5,251
104,1,3,79,83,81,8,251
491,0,1,81,80,80,9,250
50,1,2,71,96,74,9,250
92,0,2,87,80,74,9,250
15,0,1,80,74,88,7,249
174,0,1,75,86,87,1,249
389,0,2,80,85,77,7,249
343,0,1,85,83,74,6,248
379,0,2,80,83,82,3,248
305,0,1,84,79,78,6,247
315,0,1,73,78,86,9,246
437,0,1,75,88,74,8,245
177,0,2,77,81,81,6,245
142,0,1,83,72,83,6,244
322,0,1,68,83,86,7,244
530,0,1,70,89,78,7,244
565,0,1,77,80,79,8,244
418,0,1,82,81,75,5,243
487,0,1,84,75,79,5,243
187,0,2,81,81,77,4,243
234,0,2,72,87,79,5,243
303,0,2,79,84,74,6,243
95,0,2,84,76,77,5,242
405,0,1,72,86,80,3,241
96,0,1,71,83,81,5,240
592,0,1,78,78,77,7,240
380,0,1,72,87,74,6,239
393,0,1,80,73,77,9,239
64,0,1,75,77,79,7,238
481,0,1,82,81,71,4,238
321,0,2,75,72,82,9,238
480,0,2,81,74,78,5,238
197,0,1,83,64,83,7,237
608,0,1,70,81,81,5,237
566,0,2,88,67,75,7,237
337,0,1,76,75,76,9,236
605,0,1,72,81,77,6,236
169,0,1,75,72,84,4,235
236,0,1,77,83,67,7,234
115,0,2,80,75,74,5,234
271,0,2,73,79,72,9,233
411,0,1,80,66,77,8,231
153,0,2,71,71,84,5,231
364,0,2,77,68,81,5,231
228,0,2,79,68,77,6,230
546,0,2,73,84,72,1,230
25,0,1,84,64,73,8,229
54,0,1,86,63,72,8,229
62,0,1,75,73,73,8,229
348,0,1,86,71,64,8,229
133,0,2,72,72,79,6,229
90,0,1,73,80,68,6,227
466,0,1,65,78,78,6,227
410,0,1,67,76,77,5,225
91,0,1,69,71,77,7,224
296,0,1,64,71,82,5,222
21,0,1,75,72,69,5,221
295,0,2,76,67,73,5,221
109,0,1,82,59,74,5,220
573,0,2,67,75,71,7,220
604,0,1,72,59,82,6,219
116,0,2,70,75,70,4,219
612,0,2,63,76,74,6,219
331,0,1,76,69,67,6,218
52,0,2,73,67,73,5,218
86,0,1,74,70,69,4,217
475,0,1,76,69,67,5,217
6,0,2,75,63,69,10,217
85,0,2,69,77,68,3,217
31,0,1,62,74,75,5,216
198,0,1,65,80,69,2,216
445,0,1,70,72,69,5,216
66,0,1,76,69,66,3,214
256,0,1,69,74,66,5,214
143,0,1,73,70,64,5,212
423,0,2,71,65,71,5,212
439,0,2,66,71,67,7,211
314,0,1,68,75,64,3,210
434,0,2,73,61,73,3,210
204,0,1,72,69,64,4,209
262,0,1,70,74,62,3,209
345,0,1,69,64,74,2,209
34,0,2,70,68,63,8,209
101,0,2,64,66,75,4,209
161,0,1,75,70,59,4,208
162,0,1,70,63,69,6,208
299,0,1,67,66,72,3,208
320,0,1,74,68,60,6,208
147,0,2,66,72,62,8,208
488,0,2,67,72,66,3,208
511,0,1,68,62,74,3,207
27,0,2,69,69,63,6,207
51,0,2,71,70,63,3,207
275,0,2,70,62,69,6,207
478,0,2,64,74,67,2,207
155,0,1,71,64,66,5,206
203,0,1,67,66,66,6,205
251,0,1,67,66,68,4,205
37,0,2,61,71,70,3,205
2,0,1,69,65,63,7,204
8,0,1,82,62,59,1,204
17,0,2,68,59,71,6,204
30,0,2,77,51,71,5,204
151,0,2,64,72,62,6,204
223,0,1,61,68,68,6,203
139,0,2,57,66,77,1,201
401,0,2,66,68,67,0,201
452,0,2,74,63,59,5,201
609,0,2,64,66,64,7,201
47,0,2,66,66,64,4,200
465,0,2,63,71,64,2,200
191,0,1,63,65,64,7,199
294,0,1,64,62,67,6,199
545,0,1,63,61,73,2,199
94,0,2,67,58,68,4,197
131,0,2,65,63,65,4,197
164,0,2,63,65,64,5,197
506,0,2,58,60,74,5,197
554,0,2,68,59,64,6,197
53,0,2,60,73,58,5,196
352,0,2,61,67,63,5,196
438,0,2,65,57,70,4,196
422,0,1,76,67,50,2,195
529,0,2,67,60,64,4,195
127,0,1,57,67,67,3,194
226,0,1,72,65,56,1,194
508,0,1,69,63,60,2,194
589,0,1,73,65,54,2,194
406,0,2,54,65,70,5,194
503,0,1,58,66,67,2,193
206,0,2,63,65,62,3,193
446,0,2,57,69,63,4,193
108,0,1,50,73,64,5,192
332,0,1,67,57,67,1,192
89,0,1,62,59,65,5,191
600,0,1,68,63,58,2,191
601,0,1,55,70,58,8,191
618,0,1,58,59,68,5,190
288,0,1,67,52,63,7,189
46,0,1,64,62,56,6,188
238,0,2,63,62,61,2,188
292,0,2,56,66,62,4,188
489,0,1,70,53,60,4,187
451,0,2,59,53,70,5,187
141,0,1,54,65,62,5,186
356,0,2,57,61,62,6,186
479,0,1,61,61,59,4,185
419,0,1,66,50,63,4,183
430,0,1,63,60,58,1,182
486,0,1,65,58,54,5,182
134,0,1,60,58,59,4,181
560,0,1,69,56,56,0,181
82,0,2,57,61,63,0,181
56,0,2,58,54,65,3,180
407,0,1,60,61,57,1,179
603,0,2,58,63,55,3,179
79,0,2,52,59,65,2,178
148,0,2,59,57,56,6,178
195,0,2,56,54,63,4,177
297,0,2,65,47,59,6,177
298,0,2,56,58,61,2,177
413,0,2,55,59,61,2,177
227,0,1,58,66,52,0,176
157,0,1,62,58,53,2,175
7,0,1,56,54,60,4,174
353,0,1,52,64,53,3,172
435,0,1,55,61,54,2,172
382,0,1,55,60,51,5,171
284,0,2,59,56,54,1,170
606,0,1,58,54,54,3,169
436,0,2,52,57,59,1,169
447,0,2,57,56,53,3,169
460,0,2,60,56,49,4,169
188,0,2,55,69,41,3,168
377,0,1,49,53,65,0,167
273,0,2,47,49,63,6,165
361,0,2,52,58,50,4,164
184,0,2,48,53,54,4,159
