id,consent,priority,physics_ict,russian,math,individual,total
110,0,3,100,100,100,10,310
1493,0,4,100,100,100,10,310
1077,0,2,100,99,100,10,309
1645,0,2,100,100,100,8,308
1410,0,3,100,100,100,8,308
1042,0,4,98,100,100,10,308
1535,0,2,100,98,100,9,307
1403,0,1,100,96,100,10,306
1124,0,2,96,100,100,10,306
842,0,3,97,100,99,10,306
1194,0,3,100,100,96,9,305
1229,0,3,100,100,97,8,305
1092,0,2,100,97,100,7,304
705,0,3,95,99,100,10,304
1147,0,4,99,100,100,5,304
1221,0,4,98,96,100,10,304
255,0,2,94,100,100,9,303
630,0,2,100,100,94,9,303
720,0,2,96,97,100,10,303
336,0,4,95,100,98,10,303
1035,0,4,100,97,98,8,303
851,0,2,100,93,100,9,302
907,0,2,100,100,92,10,302
103,0,3,94,100,100,8,302
473,0,4,96,99,100,7,302
670,0,4,100,100,92,10,302
390,0,2,95,97,100,9,301
584,0,2,98,94,100,9,301
639,0,2,94,100,96,10,300
836,0,2,99,98,97,6,300
264,0,4,96,95,100,9,300
1029,0,4,96,100,94,10,300
170,0,2,92,98,99,10,299
1679,0,2,96,93,100,10,299
865,0,1,94,98,96,10,298
797,0,2,94,98,96,10,298
866,0,2,98,98,92,10,298
1527,0,2,98,91,99,10,298
1678,0,2,100,91,100,7,298
247,0,1,100,94,94,9,297
1504,0,2,98,93,96,10,297
241,0,4,93,95,100,9,297
708,0,2,98,88,100,10,296
1080,0,2,100,93,93,10,296
146,0,3,98,95,93,10,296
622,0,3,92,98,99,7,296
690,0,2,100,92,93,10,295
593,0,3,100,100,88,7,295
457,0,2,89,100,96,9,294
787,0,2,99,95,90,10,294
1141,0,2,93,93,99,9,294
1630,0,4,99,93,92,10,294
237,0,3,86,100,97,10,293
249,0,3,100,100,84,9,293
781,0,4,95,100,90,8,293
252,0,2,94,93,97,8,292
1107,0,2,93,90,100,9,292
1414,0,3,93,97,97,5,292
520,0,4,99,100,85,8,292
1162,0,4,89,98,95,10,292
809,0,2,100,90,93,8,291
126,0,3,97,89,95,10,291
947,0,3,92,92,98,9,291
539,0,4,91,92,100,8,291
1577,0,4,92,94,95,10,291
1129,0,1,100,92,90,8,290
1509,0,3,89,100,91,10,290
444,0,4,92,96,94,8,290
914,0,4,91,99,91,9,290
1253,0,4,93,87,100,10,290
1481,0,4,91,94,94,10,289
287,0,2,96,89,97,6,288
955,0,2,92,90,96,10,288
1060,0,2,100,96,87,5,288
440,0,3,84,96,99,9,288
1653,0,3,89,90,99,10,288
269,0,1,98,85,94,10,287
976,0,1,87,96,96,8,287
937,0,3,91,97,94,5,287
224,0,2,85,100,94,7,286
77,0,3,93,96,91,6,286
932,0,3,85,92,99,10,286
1450,0,3,97,94,85,10,286
598,0,4,93,94,97,2,286
1561,0,4,92,86,98,10,286
734,0,1,80,97,98,10,285
507,0,2,99,87,93,6,285
552,0,3,100,91,86,8,285
772,0,3,95,89,93,8,285
952,0,4,89,96,94,6,285
1284,0,3,95,91,88,10,284
1171,0,2,93,90,90,10,283
926,0,3,92,92,93,6,283
1482,0,3,85,100,92,6,283
1355,0,4,98,95,81,9,283
1190,0,2,100,86,91,5,282
1402,0,2,93,82,98,9,282
477,0,3,92,89,93,8,282
827,0,3,98,89,90,5,282
1081,0,4,90,86,98,8,282
111,0,2,94,88,96,3,281
624,0,2,97,97,77,10,281
22,0,3,87,94,90,10,281
832,0,3,85,90,96,10,281
1623,0,1,90,95,90,5,280
168,0,2,95,86,90,9,280
751,0,2,92,88,91,9,280
1296,0,2,88,87,99,6,280
1520,0,2,95,88,89,8,280
304,0,3,85,87,98,10,280
219,0,4,94,86,92,8,280
1027,0,4,93,96,81,10,280
1457,0,4,81,96,94,9,280
1255,0,3,86,97,88,8,279
152,0,4,94,87,88,10,279
594,0,4,94,90,85,10,279
1433,0,4,87,92,93,7,279
525,0,2,93,87,89,9,278
803,0,2,87,88,94,9,278
1267,0,2,89,83,99,7,278
